bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.889602,,,,,,,,,,,,2f7bdb2f-49b3-4f16-842d-3ad2e7f7e2a7,503,,"[61.8, 50.6]",69276,8,,,,,-1.055802,,Right Foot,,,,"[72.1, 32.4]",,Ground Pass,,20.912437,,,,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,['4495e988-0ea8-4a87-8c1a-d422a70d4b3e'],33,,,,,,,,,,,,,,,Barcelona,00:08:33.619,Pass,
,,,,,,,,,,,,,,,,,,0.7753,,,,,,,,,,,,1680040f-3807-44ed-bac5-7681ab987b96,506,,"[72.3, 32.3]",69276,8,,,,,2.55359,,Right Foot,,,,"[67.5, 35.5]",,Ground Pass,,5.7688823,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,20,Barcelona,217,['808c9185-388c-4aa8-a67c-05e1c177ed51'],34,,,,,,,,,,,,,,,Barcelona,00:08:34.535,Pass,
,,,,,,,,,,,,,,,,,,0.6754,,,,,,,,,,,,547f44d4-a828-4a6e-9c1e-1da8e8ee26b6,509,,"[69.5, 36.9]",69276,8,,,,,0.8100845,,Left Foot,,,,"[77.4, 45.2]",,Ground Pass,,11.458621,,,,,Sergio Busquets i Burgos,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,20,Barcelona,217,['ac10306f-4783-42aa-974f-bbd6f2478666'],35,,,,,,,,,,,,,,,Barcelona,00:08:35.791,Pass,
,,,,,,,,,,,,,,,,,,2.4815,,,,,,,,,,,,f7f4a4d8-1866-468a-aaa3-5e70d0f37d2c,513,,"[44.3, 39.9]",69276,8,,,,,-0.6654555,,Right Foot,,,,"[61.5, 26.4]",,Low Pass,,21.865269,,,Incomplete,,Sergio Leonel Agüero del Castillo,,,,,,Recovery,1,From Free Kick,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,20,Barcelona,217,"['3dcda31f-d834-4a2a-a2f3-8d26b2f9dd4b', '6dbc10bb-68dc-44b4-af6f-4acbf7d46741']",37,,,,,,,,,,,,,,,Atlético Madrid,00:08:37.270,Pass,
,,,,,,,,,,,,,,,,,,1.952099,,,,,,,,,,,,3dcda31f-d834-4a2a-a2f3-8d26b2f9dd4b,515,,"[58.6, 53.7]",69276,8,,,,,1.1383885,,Left Foot,,,,"[68.8, 75.8]",,Ground Pass,,24.340296,,,,,Daniel Alves da Silva,,,,,,Recovery,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,"['bff3c51a-a77e-489f-a4c1-ad947b05f5b9', 'f7f4a4d8-1866-468a-aaa3-5e70d0f37d2c']",39,,,,,,,,,,,,,,,Barcelona,00:08:39.751,Pass,
,,,,,,,,,,,,,,,,,,1.061101,,,,,,,,,,,,42ef9926-71c3-4f2e-823d-d022ef207564,517,,"[69.2, 76.8]",69276,8,,,,,-1.515806,,Right Foot,,,,"[69.8, 65.9]",,Ground Pass,,10.916501,,,,,Xavier Hernández Creus,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,['7394cc21-a9b6-4d6f-82c3-48f9e2f5216e'],41,,,,,,,,,,,,,,,Barcelona,00:08:41.703,Pass,
,,,,,,,,,,,,,,,,,,0.6106,,,,,,,,,,,,0b5c98c1-c04c-4f34-a044-7fd2dfdfb470,521,,"[69.2, 67.7]",69276,8,,,,,2.4342961,,Right Foot,,,,"[63.0, 73.0]",,Ground Pass,,8.156592,,,,,Daniel Alves da Silva,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,['4c8f9de5-3db5-4eb7-98cb-5da9f21b3c22'],43,,,,,,,,,,,,,,,Barcelona,00:08:43.531,Pass,
,,,,,,,,,,,,,,,,,,0.9543,,,,,,,,,,,,5bfc016f-0cc1-4746-bfb8-e1696b79026c,524,,"[63.0, 73.0]",69276,8,,,,,0.35677665,,Right Foot,,,,"[74.0, 77.1]",,Ground Pass,,11.73925,,,,,Xavier Hernández Creus,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,['88d9aedb-940b-435e-a5eb-679e430bd3d0'],44,,,,,,,,,,,,,,,Barcelona,00:08:44.182,Pass,
,,,,,,,,,,,,,,,,,,0.4476,,,,,,,,,,,,3581b5e2-9488-4cc3-b9a1-36734ff2ad84,528,,"[84.0, 78.4]",69276,8,,,,,-0.65457076,,Right Foot,,,,"[88.3, 75.1]",,Ground Pass,,5.420332,,,Incomplete,,Daniel Alves da Silva,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,"['52dbf566-6e9c-42cd-9377-981fa4920ea6', 'daad865b-7cff-404c-bab1-4ec42f413dfe', 'f5a6c9c0-7c21-487a-a0e4-4c55661aa059']",48,,,,,,,,,,,,,,,Barcelona,00:08:48.748,Pass,True
,,,,,,,,,,,,,,,,,,3.118101,,,,,,,,,,,,ce0feddc-ddf7-47d7-8fd4-918368e3b842,531,,"[30.6, 3.0]",69276,8,,,,,0.613897,,Left Foot,,,,"[66.5, 28.3]",,High Pass,,43.919243,,,Incomplete,,Sergio Leonel Agüero del Castillo,,,,,,Recovery,1,From Free Kick,Antonio López Guerrero,26118.0,Left Back,20,Barcelona,217,"['88274293-00c8-4e23-896d-551ce22065e7', 'bf15c67f-2ba3-409a-82d7-0735152a2174']",49,,,,,,,,,,,,,,,Atlético Madrid,00:08:49.938,Pass,
,,,,,,,,,,,,,,,,,,3.380191,,,,,,,,,,,,71c387cf-8107-44db-9935-c43796244159,543,,"[83.9, 50.9]",69276,9,,,,,0.8606814,,Left Foot,,,,"[102.9, 73.0]",,Ground Pass,,29.14464,,,,,Juan Valera Espín,,,,,,,1,From Free Kick,José Antonio Reyes Calderón,23816.0,Right Wing,20,Barcelona,217,['ce77c379-2c45-4f14-8cb5-d6a6ab08d694'],2,,,,,,,,,,,,,,,Atlético Madrid,00:09:02.143,Pass,
,,,,,,,,,,,,,,,,,,2.5468,,,,,,,,,,,,10b95da4-f11c-481a-ae17-b33f57f20f4b,547,,"[102.3, 73.6]",69276,9,,,,,-1.7080494,,Right Foot,,,,"[97.3, 37.4]",,Low Pass,,36.54367,,,Incomplete,,,,,,,,,1,From Free Kick,Juan Valera Espín,26195.0,Right Back,20,Barcelona,217,"['7dfd7d47-3c51-4086-a608-fd923ef4469a', 'd8fcfd01-177d-4ce8-89e8-6d7a4d56f13e']",5,,,,,,,,,,,,,,,Atlético Madrid,00:09:05.563,Pass,True
,,,,,,,,,,,,,,,,,,4.9165,,,,,,,,,,,,d8fcfd01-177d-4ce8-89e8-6d7a4d56f13e,548,,"[22.8, 42.7]",69276,9,,,,,1.8545904,,Right Foot,,,,"[13.7, 73.9]",,Ground Pass,,32.5,,,,,Daniel Alves da Silva,,,,,,Recovery,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,"['0122cb34-d341-49f3-8307-cf243bcdb642', '10b95da4-f11c-481a-ae17-b33f57f20f4b']",8,,,,,,,,,,,,,,,Barcelona,00:09:08.110,Pass,
,,,,,,,,,,,,,,,,,,2.2508,,,,,,,,,,,,2b0ad78a-7cdd-410c-81ed-2c2d34f37343,550,,"[13.0, 74.2]",69276,9,,,,,-2.310541,,Right Foot,,,,"[3.6, 63.9]",,Ground Pass,,13.944533,,,,,Gerard Piqué Bernabéu,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,['cb5e1fa0-fcc9-45d8-9ade-e843a02e8ca2'],13,,,,,,,,,,,,,,,Barcelona,00:09:13.026,Pass,
,,,,,,,,,,,,,,,,,,1.1316,,,,,,,,,,,,b669c671-c4cf-4fd3-adb4-dc7a58ffdfe7,554,,"[4.4, 62.9]",69276,9,,,,,-0.18131977,,Right Foot,,,,"[22.4, 59.6]",,Ground Pass,,18.3,,,,,Xavier Hernández Creus,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,"['1b52fd9a-8103-4230-8411-7129654152bc', 'f8a86f78-2c73-46d8-a63f-463cee4d482f']",15,,,,,,,,,,,,,,,Barcelona,00:09:15.944,Pass,True
,,,,,,,,,,,,,,,,,,2.6081,,,,,,,,,,,,f95d1749-360f-48da-9edf-b1ac9a974fd8,557,,"[49.4, 40.9]",69276,9,,,,,-1.0508137,,Right Foot,,,,"[71.5, 2.3]",,High Pass,,44.47887,,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,['94fe3333-69c8-4659-ba1f-b20ba2737583'],24,,,,,,,,,,,,,,,Barcelona,00:09:24.184,Pass,
,,,,,,,,,,,,,,,,,,1.4965,,,,,,,,,,,,f0be3250-a695-46f6-b318-cbdb569ddc6f,560,,"[84.6, 2.0]",69276,9,,,,,2.4214284,,Left Foot,,,,"[74.0, 11.3]",,Ground Pass,,14.1014185,,,,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,20,Barcelona,217,['714e166a-e7c5-4e7f-9d9b-402aadc19dbb'],30,,,,,,,,,,,,,,,Barcelona,00:09:30.363,Pass,
,,,,,,,,,,,,,,,,,,1.2627,,,,,,,,,,,,4c3d5bd1-1517-4609-b70e-be155e2b1b09,564,,"[73.0, 12.5]",69276,9,,,,,0.8908875,,Right Foot,,,,"[80.6, 21.9]",,Ground Pass,,12.088011,,,,,Xavier Hernández Creus,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,20,Barcelona,217,"['0a168aa8-1538-49ab-9e32-feb7d57e0831', '1015f43f-94e6-4f45-b253-2be567533ac4']",32,,,,,,,,,,,,,,,Barcelona,00:09:32.302,Pass,True
,,,,,,,,,,,,,,,,,,0.983,,,,,,,,,,,,2918e10b-6c39-425f-b875-638b9438e042,566,,"[81.1, 22.1]",69276,9,,,,,-2.9703538,,Right Foot,,,,"[67.8, 19.8]",,Ground Pass,,13.497407,,,,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,['3b4d66ee-8a4c-4ddd-b1e7-e9fae54b39a9'],33,,,,,,,,,,,,,,,Barcelona,00:09:33.564,Pass,
,,,,,,,,,,,,,,,,,,1.6196,,,,,,,,,,,,994f2b3f-f59e-478c-ac8e-22c177da848b,568,,"[68.6, 20.2]",69276,9,,,,,1.5142529,,Right Foot,,,,"[69.5, 36.1]",,Ground Pass,,15.925451,,,,,Sergio Busquets i Burgos,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,20,Barcelona,217,['2fd6bd34-03b4-4fa8-85e9-7392dabc76d5'],34,,,,,,,,,,,,,,,Barcelona,00:09:34.547,Pass,
,,,,,,,,,,,,,,,,,,1.2134,,,,,,,,,,,,db1e86d8-1dce-4427-a49e-546b03b7bbff,571,,"[69.5, 36.9]",69276,9,,,,,1.2458912,,Left Foot,,,,"[72.7, 46.4]",,Ground Pass,,10.02447,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,['17657bb8-e158-4527-ad6c-c20975c656a2'],36,,,,,,,,,,,,,,,Barcelona,00:09:36.434,Pass,
,,,,,,,,,,,,,,,,,,1.1391,,,,,,,,,,,,5bb33367-41de-4c77-91c8-ef5dcaa28596,575,,"[81.2, 47.8]",69276,9,,,,,-1.6189518,,Left Foot,,,,"[80.4, 31.2]",,Ground Pass,,16.619267,,,,,Xavier Hernández Creus,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,20,Barcelona,217,['e0ea790d-05a5-4519-a7c6-9e40e211eecb'],41,,,,,,,,,,,,,,,Barcelona,00:09:41.657,Pass,
,,,,,,,,,,,,,,,,,,2.277,,,,,,,,,,,,e1506206-2cbc-4c9a-9483-424eea0353d0,578,,"[80.1, 30.6]",69276,9,,,,,-1.2285007,,Right Foot,,,,"[89.4, 4.5]",,Ground Pass,,27.7074,,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,['bb302c9c-74c7-4da7-9724-9458c0880b26'],44,,,,,,,,,,,,,,,Barcelona,00:09:44.794,Pass,
,,,,,,,,,,,,,,,,,,1.442,,,,,,,,,,,,21995ec2-5480-4fd5-9b5b-053051f0cfe5,581,,"[94.8, 4.5]",69276,9,,,,,1.1539894,,Left Foot,True,,,"[106.4, 30.7]",,High Pass,,28.653097,,,Incomplete,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,20,Barcelona,217,"['6fa835c6-a097-4de0-b977-6aa623cded32', 'bcce12ef-a172-4be3-8ec0-4901b1975911']",48,,,,,,,,,,,,,,,Barcelona,00:09:48.349,Pass,
,,,,,,,,,,,,,,,,,,3.2975,,,,,,,,,,,,8417058e-8663-4ffc-97a5-4a7bd838b9ba,589,,"[7.0, 36.1]",69276,10,,,,,0.25854373,,Right Foot,,,,"[79.6, 55.3]",,High Pass,,75.09594,,,Incomplete,,Sergio Leonel Agüero del Castillo,,,,,,Goal Kick,1,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,21,Atlético Madrid,212,"['d087e2d2-71d8-4933-8e41-61ca3a737e63', 'e2b4e275-9d55-4e89-81f8-1663e5db89bf']",12,,,,,,,,,,,,,,,Atlético Madrid,00:10:12.239,Pass,
,,,,,,,,,,,,,,,,,,0.6336,,,,,,,,,,,,4ab7136f-c5de-4d8e-9d74-1287b8169ea9,593,,"[48.8, 23.0]",69276,10,,,,,0.54327935,,Left Foot,,,,"[64.2, 32.3]",,Ground Pass,,17.990274,,,,,David Villa Sánchez,,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,21,Atlético Madrid,212,['dc865763-34b3-40cf-8e43-f00723fe595a'],18,,,,,,,,,,,,,,,Barcelona,00:10:18.628,Pass,
,,,,,,,,,,,,,,,,,,1.195511,,,,,,,,,,,,ebb11e9f-f69d-4b35-81a0-4a00208dcf4d,595,,"[64.2, 32.3]",69276,10,,,,,-2.311638,,Right Foot,,,,"[56.7, 24.1]",,Ground Pass,,11.112605,,,Incomplete,,Eric-Sylvain Bilal Abidal,,,,,,,1,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,21,Atlético Madrid,212,"['2a5c2ca3-8746-4e0b-8dc7-8be3e42cebff', 'd555b1a8-4f2d-40f4-9c81-4c2348626afe']",19,,,,,,,,,,,,,,,Barcelona,00:10:19.261,Pass,
,,,,,,,,,,,,,,,,,,2.5746,,,,,,,,,,,,b7c39bcd-a151-41df-a4e1-a71b05e9823d,599,,"[65.7, 56.8]",69276,10,,,,,0.08145204,,Left Foot,,,,"[90.2, 58.8]",,High Pass,,24.581497,,,Incomplete,,Sergio Leonel Agüero del Castillo,,,,,,,1,From Goal Kick,Paulo Assunção da Silva,26502.0,Right Defensive Midfield,21,Atlético Madrid,212,"['113eb84b-85c7-4e20-8e8e-7a09e6ecf551', 'c151e359-54e7-4ccb-913f-1c5c15849fe8']",21,,,,,,,,,,,,,,,Atlético Madrid,00:10:21.108,Pass,
,,,,,,,,,,,,,,,,,,0.7659,,,,,,,,,,,,113eb84b-85c7-4e20-8e8e-7a09e6ecf551,601,,"[29.9, 21.3]",69276,10,,,,,-0.8803499,,Left Foot,,,,"[35.6, 14.4]",,Low Pass,,8.949861,,,,,Maxwell Scherrer Cabelino Andrade,,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,22,Barcelona,217,"['085d1701-d1a5-40fc-add2-de69a2ec4a56', 'b7c39bcd-a151-41df-a4e1-a71b05e9823d']",23,,,,,,,,,,,,,,,Barcelona,00:10:23.682,Pass,
,,,,,,,,,,,,,,,,,,3.6388,,,,,,,,,,,,dd648c40-4963-4516-896f-0a2d11d11bf6,603,,"[35.4, 14.4]",69276,10,,,,,2.5323167,,Head,,,,"[7.6, 33.8]",,Low Pass,,33.899853,,,,,Víctor Valdés Arribas,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,22,Barcelona,217,['910b6f4c-cb3b-4615-90c0-d78752acba45'],24,,,,,,,,,,,,,,,Barcelona,00:10:24.448,Pass,
,,,,,,,,,,,,,,,,,,1.531134,,,,,,,,,,,,e4db0793-3531-4d0e-bff1-03ec1f259f22,606,,"[10.1, 37.0]",69276,10,,,,,1.0402384,,Right Foot,,,,"[18.9, 52.0]",,Ground Pass,,17.390802,,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,22,Barcelona,217,['aa93ce4f-8f3e-4ff1-8a21-f6c14bac7391'],28,,,,,,,,,,,,,,,Barcelona,00:10:28.739,Pass,
,,,,,,,,,,,,,,,,,,2.3082,,,,,,,,,,,,a6741376-d8ce-4060-a806-839fdb2fa038,609,,"[26.6, 51.2]",69276,10,,,,,-0.97970253,,Right Foot,,,,"[36.6, 36.3]",,Ground Pass,,17.944637,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,['0a63e133-4679-46a0-9557-41bcbeb38ce9'],31,,,,,,,,,,,,,,,Barcelona,00:10:31.911,Pass,
,,,,,,,,,,,,,,,,,,2.8657,,,,,,,,,,,,8ff4da33-60b9-42cc-9cba-843e9d04d95f,612,,"[43.1, 37.5]",69276,10,,,,,1.5406041,,Right Foot,,,,"[44.0, 67.3]",,Ground Pass,,29.813587,,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,22,Barcelona,217,['647caa95-f0c0-4528-aaa3-50e607d3c170'],35,,,,,,,,,,,,,,,Barcelona,00:10:35.588,Pass,
,,,,,,,,,,,,,,,,,,1.059,,,,,,,,,,,,2504249c-bd83-49c9-8494-7ae0a3074de7,615,,"[65.8, 67.7]",69276,10,,,,,-1.7577755,,Right Foot,,,,"[63.0, 52.9]",,Ground Pass,,15.062536,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,['c7cfb39b-8cc2-43da-a0a1-f60d80c52251'],43,,,,,,,,,,,,,,,Barcelona,00:10:43.011,Pass,
,,,,,,,,,,,,,,,,,,2.6915,,,,,,,,,,,,5f9365e7-c848-41a6-bf0e-744ce95a0f82,619,,"[61.8, 51.4]",69276,10,,,,,-1.0440571,,Right Foot,,,,"[88.9, 4.8]",,High Pass,,53.90705,,,,,Maxwell Scherrer Cabelino Andrade,,,True,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,22,Barcelona,217,"['2e322977-4273-4fd3-8cd0-acaf4afa1545', 'a2f82603-81f1-4e87-a88b-b2e2b1371f81']",45,,,,,,,,,,,,,,,Barcelona,00:10:45.402,Pass,True
,,,,,,,,,,,,,,,,,,1.2286,,,,,,,,,,,,5d794031-4a6a-4b72-88bb-ea3b522d866d,622,,"[93.7, 4.9]",69276,10,,,,,2.0410519,,Left Foot,,,,"[84.5, 23.0]",,Ground Pass,,20.30394,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,22,Barcelona,217,['162881fa-7266-41ec-9fe4-5fc381e4db83'],50,,,,,,,,,,,,,,,Barcelona,00:10:50.043,Pass,
,,,,,,,,,,,,,,,,,,0.6679,,,,,,,,,,,,73a96f05-80d4-4555-bb6d-cbd87305eaab,625,,"[85.8, 24.2]",69276,10,,,,,0.73927706,,Left Foot,,,,"[92.6, 30.4]",,Ground Pass,,9.202173,,,,,David Villa Sánchez,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,22,Barcelona,217,['915b742a-a9a4-40b7-a4d8-46653f87562f'],52,,,,,,,,,,,,,,,Barcelona,00:10:52.089,Pass,
,,,,,,,,,,,,,,,,,,1.5365,,,,,,,,,,,,b1de9fcc-f8e2-4fbb-88bb-eea9545f3130,627,,"[92.6, 30.4]",69276,10,,,,,-1.199905,,Left Foot,,,,"[96.8, 19.6]",,Ground Pass,,11.587925,,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,22,Barcelona,217,['114f7621-2f98-45f2-8257-54e3f72275d9'],52,,,,,,,,,,,,,,,Barcelona,00:10:52.757,Pass,
,,,,,,,,,,,,,,,,,,2.3545,,,,,,,,,,,,b068c2f7-c508-4dcb-b404-ec2b0950880f,630,,"[96.8, 19.6]",69276,10,,,,,0.14517036,,Right Foot,,,,"[113.9, 22.1]",,Ground Pass,,17.281782,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,['bb81b80d-05fb-42ea-b1dd-2e5fbbee5c32'],54,,,,,,,,,,,,,,,Barcelona,00:10:54.453,Pass,
,,,,,,,,,,,,,,,,,,2.821951,,,,,,,,,,,,48571c57-ad56-4be2-bfb8-fa4020adfa55,632,,"[117.8, 21.6]",69276,10,,,,,1.5074483,,Left Foot,True,,,"[119.5, 48.4]",,High Pass,,26.853865,,,Out,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,22,Barcelona,217,,56,,,,,,,,,,,,,,,Barcelona,00:10:56.808,Pass,
,,,,,,,,,,,,,,,,,,3.920162,,,,,,,,,,,,2dd9816a-ca08-4265-96f4-b232dada776d,633,,"[7.0, 36.1]",69276,11,,,,,-0.4416386,,Right Foot,,,,"[71.3, 5.7]",,High Pass,,71.12418,,,,,Tiago Cardoso Mendes,,,,,,Goal Kick,1,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,23,Atlético Madrid,212,['c336fdeb-a89a-47ab-bbd3-1e9ba6be0842'],21,,,,,,,,,,,,,,,Atlético Madrid,00:11:21.965,Pass,
,,,,,,,,,,,,,,,,,,0.525201,,,,,,,,,,,,264e8cab-38d1-4e20-ba1e-77a0d0a9a000,637,,"[74.4, 7.0]",69276,11,,,,,-0.6722472,,Right Foot,,,,"[79.3, 3.1]",,Ground Pass,,6.2625875,,,,,Filipe Luís Kasmirski,,,,,,,1,From Goal Kick,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,23,Atlético Madrid,212,"['b70166af-b82d-4f10-a2e8-bdc6df565ee9', 'cfd06337-bee6-4b8e-9577-2e55dfd7abee']",27,,,,,,,,,,,,,,,Atlético Madrid,00:11:27.310,Pass,True
,,,,,,,,,,,,,,,,,,0.2419,,,,,,,,,,,,a6efa93a-7695-44e3-abc4-2f20f0290abc,641,,"[79.3, 5.0]",69276,11,,,,,-2.9584818,,Left Foot,,,,"[73.9, 4.0]",,Low Pass,,5.491812,,,Incomplete,,,,,,,,,1,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Wing,23,Atlético Madrid,212,['91bb45f4-d707-4ca7-ace5-d978efc83ff0'],28,,,,,,,,,,,,,,,Atlético Madrid,00:11:28.807,Pass,
,,,,,,,,,,,,,,,,,,1.043994,,,,,,,,,,,,1ed9838d-6326-4c42-ada6-df1e4400e3b9,643,,"[65.3, 0.1]",69276,11,,,,,1.2036225,,,,,,"[68.3, 7.9]",,Low Pass,,8.357033,,,,,Tiago Cardoso Mendes,,,,,,Throw-in,1,From Throw In,Antonio López Guerrero,26118.0,Left Back,24,Atlético Madrid,212,['cfb56696-6fef-496a-9cfa-819ffe36ab23'],37,,,,,,,,,,,,,,,Atlético Madrid,00:11:37.650,Pass,
,,,,,,,,,,,,,,,,,,1.694431,,,,,,,,,,,,f9b81bc8-2a23-4203-971b-b484f9556bdd,647,,"[66.5, 5.6]",69276,11,,,,,3.0502143,,Right Foot,,,,"[41.4, 7.9]",,Low Pass,,25.205158,,,,,Tomáš Ujfaluši,,,,,,,1,From Throw In,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,24,Atlético Madrid,212,['03792d4e-cccb-4f87-b048-c249d5973565'],39,,,,,,,,,,,,,,,Atlético Madrid,00:11:39.085,Pass,
,,,,,,,,,,,,,,,,,,6.677,,,,,,,,,,,,72452218-535c-406b-8777-be1cf582a4e4,651,,"[39.0, 7.7]",69276,11,,,,,0.115467116,,Left Foot,,,,"[109.7, 15.9]",,High Pass,,71.17394,,,Incomplete,,,,,,,,,1,From Throw In,Tomáš Ujfaluši,19731.0,Left Center Back,24,Atlético Madrid,212,['dd120ab3-5b35-435f-b9bc-1850c817e0b0'],42,,,,,,,,,,,,,,,Atlético Madrid,00:11:42.407,Pass,
,,,,,,,,,,,,,,,,,,0.6701,,,,,,,,,,,,dd120ab3-5b35-435f-b9bc-1850c817e0b0,652,,"[10.4, 64.2]",69276,11,,True,,,-0.042628188,,Right Foot,,,,"[31.5, 63.3]",,Ground Pass,,21.119186,,,,,Gerard Piqué Bernabéu,,,,,,Recovery,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,25,Barcelona,217,"['72452218-535c-406b-8777-be1cf582a4e4', 'a734c31f-b47c-42ba-b7a2-56fa09da2a20']",49,,,,,,,,,,,,,,,Barcelona,00:11:49.084,Pass,
,,,,,,,,,,,,,,,,,,3.8335,,,,,,,,,,,,616920aa-bbd1-4e78-a579-81a04227ed5e,654,,"[30.8, 63.4]",69276,11,,True,,,-1.621386,,Left Foot,,,,"[28.8, 23.9]",,Ground Pass,,39.550602,,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,25,Barcelona,217,['ac7f0769-32a2-4190-9d7d-283bf501d827'],49,,,,,,,,,,,,,,,Barcelona,00:11:49.754,Pass,
